dda2f58543b0e6157347346194,23798,271919,Intel(R) Xeon(R) Processor @ 2.50GHz,2500.01,110,290,756070,Intel(R) Xeon(R) Processor @ 2.50GHz,2500.01,170,260,756140,4.14.133-97.112.amzn2.x86_64,756,ERROR,157347346194,0,0,0
dda2f58543b0e6157347346194,23798,271919,Intel(R) Xeon(R) Processor @ 2.50GHz,2500.01,110,290,756070,Intel(R) Xeon(R) Processor @ 2.50GHz,2500.01,170,260,756140,4.14.133-97.112.amzn2.x86_64,756,ERROR,157347346194,0,0,0
dda2f58543b0e6157347346194,23798,271919,Intel(R) Xeon(R) Processor @ 2.50GHz,2500.01,110,290,756070,Intel(R) Xeon(R) Processor @ 2.50GHz,2500.01,170,260,756140,4.14.133-97.112.amzn2.x86_64,756,None,157347346194,0,0,0
dda2f58543b0e6157347346194,23798,271919,Intel(R) Xeon(R) Processor @ 2.50GHz,2500.01,110,290,756070,Intel(R) Xeon(R) Processor @ 2.50GHz,2500.01,170,260,756140,4.14.133-97.112.amzn2.x86_64,756,None,157347346194,0,0,0
dda2f58543b0e6157347346194,23798,271919,Intel(R) Xeon(R) Processor @ 2.50GHz,2500.01,110,290,756070,Intel(R) Xeon(R) Processor @ 2.50GHz,2500.01,170,260,756140,4.14.133-97.112.amzn2.x86_64,756,None,157347346194,0,0,0
dda2f58543b0e6157347346194,23798,271919,Intel(R) Xeon(R) Processor @ 2.50GHz,2500.01,110,290,756070,Intel(R) Xeon(R) Processor @ 2.50GHz,2500.01,170,260,756140,4.14.133-97.112.amzn2.x86_64,756,None,157347346194,0,0,0
dda2f58543b0e6157347346194,23798,271919,Intel(R) Xeon(R) Processor @ 2.50GHz,2500.01,110,290,756070,Intel(R) Xeon(R) Processor @ 2.50GHz,2500.01,170,260,756140,4.14.133-97.112.amzn2.x86_64,756,None,157347346194,0,0,0
dda2f58543b0e6157347346194,23798,271919,Intel(R) Xeon(R) Processor @ 2.50GHz,2500.01,110,290,756070,Intel(R) Xeon(R) Processor @ 2.50GHz,2500.01,170,260,756140,4.14.133-97.112.amzn2.x86_64,756,None,157347346194,0,0,0
dda2f58543b0e6157347346194,23798,271919,Intel(R) Xeon(R) Processor @ 2.50GHz,2500.01,110,290,756070,Intel(R) Xeon(R) Processor @ 2.50GHz,2500.01,170,260,756140,4.14.133-97.112.amzn2.x86_64,756,None,157347346194,0,0,0
dda2f58543b0e6157347346194,23798,271919,Intel(R) Xeon(R) Processor @ 2.50GHz,2500.01,110,290,756070,Intel(R) Xeon(R) Processor @ 2.50GHz,2500.01,170,260,756140,4.14.133-97.112.amzn2.x86_64,756,None,157347346194,0,0,0
dda2f58543b0e6157347346194,23798,271919,Intel(R) Xeon(R) Processor @ 2.50GHz,2500.01,110,290,756070,Intel(R) Xeon(R) Processor @ 2.50GHz,2500.01,170,260,756140,4.14.133-97.112.amzn2.x86_64,756,2126.22,157347346194,0,0,0
