1cecf6ac832fcb1575575164876,152428,2050589,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,2200,7500,60569500,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,3500,2300,60576800,4.14.138-99.102.amzn2.x86_64,6058,1217.02,1575575164876,0,0,0
7ed8999bea62b01575575164903,154207,2076563,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,2300,7900,57370400,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,2100,2300,57378600,4.14.138-99.102.amzn2.x86_64,5738,1205.1599999999999,1575575164903,0,0,0
135ae348172fe61575575164962,153590,2067431,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,3300,2100,35875100,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,2100,5100,35872800,4.14.138-99.102.amzn2.x86_64,3588,1219.4,1575575164962,0,0,0
908f841a0dcd11575575164936,147924,1985587,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,2400,6200,44273300,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,2000,2100,44280600,4.14.138-99.102.amzn2.x86_64,4428,1218.2800000000002,1575575164936,0.080078125,0.0166015625,0.00537109375
113cf9afea8c61575575164984,155050,2088733,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,2300,2600,1858900,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,1700,1400,1861200,4.14.138-99.102.amzn2.x86_64,186,1198.93,1575575164984,0,0,0
4d90cc979a525d1575575165024,152723,2054971,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,3200,5400,37939700,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,1300,2300,37946600,4.14.138-99.102.amzn2.x86_64,3795,1221.57,1575575165024,0,0,0
9a545e53afdaf41575575165086,151531,2037293,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,1900,6100,44878200,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,2100,2700,44884300,4.14.138-99.102.amzn2.x86_64,4489,1236.76,1575575165086,0,0,0
8cbea8b73b9c5c1575575165087,155531,2095943,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,1200,3100,3695300,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,3100,1600,3695800,4.14.138-99.102.amzn2.x86_64,370,1206.75,1575575165087,0.080078125,0.0166015625,0.00537109375
f341da7c929671575575165100,153112,2060507,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,1400,2200,49448200,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,2800,6100,49442300,4.14.138-99.102.amzn2.x86_64,4945,1232.1100000000001,1575575165100,0,0,0
b47048708ba0f71575575165111,150475,2022043,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,3300,4100,28425900,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,2100,2800,28429300,4.14.138-99.102.amzn2.x86_64,2843,1224.19,1575575165111,0,0,0
93291defed7dc1575575165117,151918,2043017,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,3000,7700,56219100,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,1600,2000,56229200,4.14.138-99.102.amzn2.x86_64,5623,1212.64,1575575165117,0.080078125,0.0166015625,0.00537109375
c918d8e703a641575575165142,150165,2017627,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,2200,6300,48084300,Intel(R) Xeon(R) Processor @ 2.50GHz,2500,2900,1600,48091500,4.14.138-99.102.amzn2.x86_64,4809,1226.31,1575575165142,0,0,0
